# QIIME-formatted OTU table																																																																																																												
#OTU ID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108
ZOTU615	2	2	4	15	1	2	4	3	3	0	0	0	0	0	0	0	0	0	7	1	7	2	6	5	3	5	1	0	0	0	0	0	0	0	0	0	2	1	2	3	4	5	1	4	5	0	0	0	0	0	0	0	0	0	4	7	9	6	7	8	1	7	9	0	0	0	0	0	0	0	0	0	5	5	2	11	7	6	5	7	5	0	0	0	0	0	0	0	0	0	5	2	4	1	1	1	4	3	4	0	0	0	0	0	0	0	0	0
ZOTU896	7	4	3	7	4	2	3	2	5	1	0	0	0	0	0	0	0	0	0	5	3	3	1	5	4	2	1	0	0	0	0	0	0	1	0	0	6	5	3	5	4	4	3	3	3	0	1	1	0	1	0	1	0	1	3	3	1	4	4	7	2	2	6	0	1	0	0	0	0	1	0	0	6	5	2	6	9	2	6	8	5	0	0	2	0	0	0	0	0	3	5	7	3	4	4	9	4	3	1	0	2	0	0	1	0	1	0	0
ZOTU981	4	2	3	6	1	1	3	2	0	0	1	1	0	2	0	1	0	0	0	4	2	7	5	3	2	5	6	3	1	2	0	1	2	1	0	2	5	1	3	0	2	0	7	2	1	2	0	1	1	1	1	2	0	0	2	5	1	6	0	2	7	6	6	1	3	0	1	2	0	1	0	0	3	3	4	5	2	6	5	2	5	0	0	2	0	2	1	1	1	1	5	3	7	3	4	2	3	10	3	1	1	1	1	0	0	1	0	1
ZOTU559	4	12	8	6	6	4	3	3	5	0	0	0	0	0	0	0	0	0	3	6	4	5	4	6	3	3	3	0	0	0	0	0	0	0	0	0	1	4	4	0	2	4	0	4	5	0	0	0	0	0	0	0	0	0	8	7	9	1	4	5	5	5	11	0	0	0	0	0	0	0	0	1	4	3	9	5	3	2	0	2	3	0	0	0	0	0	0	0	0	0	4	4	1	5	3	3	6	4	4	0	0	0	0	0	0	0	0	0
ZOTU730	2	1	5	2	3	0	4	6	6	0	0	0	0	1	0	0	0	0	4	1	6	3	5	1	2	2	1	1	0	0	0	0	0	0	0	0	4	7	3	2	1	6	1	3	5	0	4	0	0	1	0	0	0	0	6	7	5	2	14	3	2	5	3	0	0	0	1	0	0	0	0	0	1	6	2	2	5	3	7	4	6	0	0	0	0	0	0	0	0	0	5	7	6	2	9	7	5	8	6	1	0	0	0	0	0	0	0	0
ZOTU716	5	1	6	5	5	7	4	7	3	0	0	0	1	0	0	0	0	0	5	4	5	3	4	6	2	5	4	2	0	1	0	0	0	0	0	0	5	5	3	2	1	0	3	5	6	1	0	0	0	0	1	0	0	1	5	6	2	3	5	6	7	5	8	1	0	0	1	0	0	0	1	1	1	1	3	4	9	3	2	8	3	3	0	0	1	0	0	0	0	1	1	2	2	5	2	2	3	3	2	0	0	0	1	0	0	1	0	0
ZOTU718	6	6	5	1	1	2	4	5	4	1	0	0	0	0	0	1	0	0	10	4	1	2	1	2	5	1	3	1	0	1	0	0	2	0	0	0	6	6	6	3	2	7	6	4	6	0	0	0	0	1	0	0	0	0	5	4	0	4	4	0	3	3	6	1	0	0	0	0	2	1	1	0	2	6	3	1	4	5	1	0	3	1	1	2	2	0	0	0	0	1	1	2	11	5	6	7	6	2	4	2	0	0	0	2	0	2	0	0
ZOTU812	1	0	2	0	2	2	1	2	2	5	3	2	0	3	0	0	4	4	1	1	0	1	0	2	2	0	2	3	6	1	2	3	6	0	0	4	1	0	0	2	1	2	2	1	1	2	8	4	1	2	5	1	1	1	0	1	1	0	1	0	0	3	2	4	5	5	8	3	2	5	9	5	1	5	0	1	1	2	1	1	2	4	4	1	2	3	5	6	1	2	2	0	0	2	1	0	0	0	0	0	5	5	5	0	2	4	2	5
ZOTU995	2	4	3	2	2	3	1	2	1	0	0	0	0	0	2	3	0	1	6	8	1	3	6	2	6	2	5	1	1	2	0	2	0	1	0	2	7	1	3	3	6	7	4	3	1	2	0	1	2	0	3	0	4	3	3	0	1	1	1	3	1	2	3	0	0	4	1	1	0	2	8	1	2	4	4	4	3	4	2	0	2	1	1	5	0	0	2	0	2	2	0	2	6	4	2	4	2	6	3	0	0	0	1	5	0	1	0	0
ZOTU538	0	0	0	0	0	0	0	0	0	3	7	2	0	2	2	0	2	1	0	0	0	0	0	0	1	0	0	4	3	3	4	3	7	6	5	2	0	0	0	0	0	0	0	0	0	6	4	0	7	6	6	2	1	7	0	0	0	0	0	0	0	1	0	2	4	1	4	5	2	1	5	3	0	0	0	0	0	0	0	0	0	5	3	7	2	11	7	5	4	11	0	0	0	0	0	0	0	0	0	1	7	4	6	16	4	1	11	1
ZOTU650	3	8	4	10	5	3	4	3	7	0	1	0	0	0	0	0	0	0	3	3	3	2	3	4	2	4	5	0	1	2	1	0	0	0	0	0	1	1	2	3	2	3	0	2	5	0	1	0	0	0	0	0	0	0	6	6	3	8	5	3	11	6	8	0	0	1	0	1	0	0	0	0	4	2	4	3	4	5	3	4	1	0	1	0	0	2	0	0	1	0	8	1	5	4	1	4	5	2	4	1	0	0	0	1	0	0	0	0
ZOTU726	0	0	0	0	0	1	1	1	0	2	4	2	0	1	1	6	0	4	0	0	0	1	0	1	0	1	3	3	4	4	4	4	9	7	8	6	1	0	0	1	0	0	1	1	0	8	8	0	3	5	1	2	11	5	1	0	0	0	1	0	0	0	0	1	1	5	3	2	1	2	2	6	1	0	0	0	0	0	0	1	3	2	13	6	1	0	6	6	5	5	0	0	0	1	0	1	1	0	1	2	4	4	3	3	3	2	3	2
ZOTU590	3	2	0	5	1	3	2	2	2	3	4	3	0	1	2	1	3	2	3	3	2	1	3	2	0	4	4	7	2	4	2	2	4	1	0	1	1	1	0	1	0	1	1	1	2	3	2	4	0	3	3	1	0	1	6	2	1	0	4	3	3	1	2	2	0	1	4	3	4	3	2	3	2	1	2	0	0	4	1	2	1	2	2	1	3	2	5	4	2	3	2	1	1	0	1	0	1	2	1	6	5	2	2	3	3	4	2	3
ZOTU523	1	1	4	0	2	0	4	0	3	0	1	1	1	1	0	0	1	2	1	2	1	2	3	2	4	1	3	2	0	0	3	4	1	5	37	0	4	3	9	6	10	11	2	5	7	1	0	0	6	0	0	2	2	0	0	0	0	2	3	3	1	1	0	0	0	0	0	0	0	0	0	0	2	1	1	1	2	3	2	4	11	0	1	2	0	0	0	0	0	0	2	5	1	4	4	2	2	4	1	0	1	0	0	0	0	0	0	1
ZOTU460	4	5	4	3	1	1	5	4	6	3	1	3	1	3	1	0	2	3	0	7	6	1	3	4	0	2	5	2	1	1	0	3	2	0	1	1	2	1	0	1	2	1	4	2	2	1	4	0	2	0	1	1	2	1	1	1	3	2	5	4	5	6	2	1	4	3	1	1	2	0	2	1	3	6	4	2	4	0	2	4	1	0	6	3	0	1	0	3	2	0	2	1	3	1	1	1	1	2	4	0	4	0	1	2	3	1	0	0
ZOTU821	0	0	0	0	0	0	0	0	0	3	3	7	1	2	2	1	0	3	0	0	0	0	0	0	1	0	0	1	2	8	5	3	1	1	0	1	0	0	0	0	0	0	0	0	0	5	6	5	0	5	3	3	1	4	0	0	0	0	0	0	0	0	0	4	4	2	5	3	2	4	7	2	0	0	0	0	0	0	0	0	0	4	10	3	6	16	5	7	2	8	0	0	0	1	0	0	0	0	0	3	10	13	6	8	5	5	3	3
ZOTU663	7	2	5	2	4	2	4	4	5	0	0	0	0	0	0	0	0	0	3	4	6	6	1	2	3	5	6	0	0	0	0	0	0	0	0	0	5	3	4	5	3	2	5	2	1	0	0	0	0	0	0	0	0	0	3	6	5	5	5	8	2	2	6	0	0	0	0	0	0	0	0	0	4	3	6	4	6	4	3	7	1	0	0	0	0	0	0	0	0	0	3	6	7	4	4	5	5	7	5	0	0	0	0	0	0	0	0	0
ZOTU578	0	0	0	0	0	0	0	0	0	6	7	1	2	2	7	2	0	4	0	0	0	0	0	0	0	0	0	5	7	6	3	3	2	3	0	3	0	0	0	0	0	0	0	0	0	3	3	3	0	6	2	8	1	3	0	0	0	0	0	0	0	0	0	4	3	0	8	2	2	6	2	3	0	0	0	0	0	0	0	0	0	9	2	3	7	9	10	7	7	7	0	0	0	0	0	0	0	0	0	2	3	8	8	2	6	6	5	4
ZOTU768	0	2	7	6	4	2	3	4	6	0	0	0	0	0	0	0	0	0	4	8	2	6	4	3	4	2	6	0	0	0	0	0	0	0	0	0	2	3	2	4	3	2	1	2	2	0	0	0	0	0	0	0	0	0	5	8	5	6	10	5	5	9	11	0	0	0	0	0	0	0	1	0	10	6	4	5	6	5	1	1	2	0	0	0	0	0	0	0	0	0	2	3	5	2	4	2	1	2	6	0	0	0	0	0	0	0	0	0
ZOTU536	1	2	1	2	1	1	2	2	3	1	3	3	1	2	2	1	1	1	3	1	3	1	1	1	5	0	2	5	2	0	3	3	1	2	1	0	1	1	2	4	1	0	6	2	5	3	3	5	0	6	3	1	1	1	6	4	0	4	1	4	1	0	4	1	4	5	2	3	3	1	4	2	0	1	1	5	0	4	1	2	1	1	1	0	2	1	1	2	1	2	5	1	2	4	3	1	1	1	5	2	6	1	3	3	2	0	1	0
ZOTU295	0	1	0	0	0	1	1	0	2	5	2	2	12	2	7	4	10	4	0	2	0	0	0	0	0	0	0	2	4	2	4	5	5	2	1	1	0	0	1	0	0	0	1	1	1	1	2	3	3	1	5	8	2	3	0	0	0	2	0	0	1	2	0	7	4	2	4	3	4	5	8	0	0	1	1	1	0	0	0	0	0	5	3	3	5	1	5	4	5	2	0	0	0	1	1	1	0	1	0	4	1	4	6	1	5	2	4	3
ZOTU1034	0	1	0	0	2	0	0	2	0	3	6	3	0	2	1	0	1	3	0	2	0	0	0	2	0	1	0	3	0	0	3	1	1	14	6	3	0	0	1	1	1	2	0	0	1	10	9	12	22	3	8	8	26	5	1	0	1	0	1	1	0	0	0	1	1	4	2	1	3	0	1	2	0	2	0	1	0	1	0	0	0	2	3	3	5	0	0	0	4	0	1	1	0	0	0	1	1	0	2	1	0	2	1	0	2	1	2	1
ZOTU548	3	2	1	5	6	2	1	5	2	0	0	0	0	0	0	0	0	0	5	6	5	3	8	2	6	1	5	0	0	0	0	0	0	0	0	0	4	9	8	7	5	6	10	5	7	0	0	0	0	0	0	0	0	0	1	4	3	6	1	2	4	2	5	0	0	0	0	0	0	0	0	0	6	4	1	3	5	2	3	7	2	0	0	0	0	0	0	0	0	0	5	4	6	4	5	0	2	7	2	0	0	0	0	0	0	0	0	0
ZOTU562	1	0	0	1	0	0	0	0	1	1	4	8	3	4	3	3	0	4	1	2	0	0	0	1	1	0	0	7	0	4	2	4	2	5	3	1	1	0	0	0	0	2	0	1	1	2	3	7	0	4	2	3	3	4	2	0	1	0	2	0	2	3	0	6	2	5	7	5	3	4	3	4	0	0	0	1	0	0	0	0	0	5	3	3	3	4	1	7	2	2	0	0	1	1	1	0	0	3	1	4	2	8	4	6	1	4	7	2
ZOTU717	4	2	2	3	4	1	2	3	4	1	0	5	2	0	0	0	0	0	6	2	7	3	3	2	1	3	2	0	0	1	2	0	0	4	2	1	2	1	3	1	0	0	2	2	3	1	4	0	0	4	3	0	0	0	1	4	3	3	3	1	2	1	5	0	5	3	1	1	1	1	1	2	0	5	7	1	0	3	2	2	5	2	1	1	3	1	2	1	2	4	3	0	0	0	2	5	2	2	3	3	2	0	6	1	1	6	4	6
ZOTU705	0	2	2	1	1	2	2	1	2	0	2	2	1	3	4	3	2	2	0	1	1	1	2	1	1	1	0	3	2	6	1	0	1	0	0	4	0	3	0	0	0	3	0	0	2	4	3	1	1	1	2	3	1	2	1	0	0	0	0	0	0	0	2	8	2	4	8	3	4	5	4	3	1	0	0	0	1	2	1	0	1	2	4	5	3	5	3	3	4	7	1	0	0	0	1	2	0	1	0	7	7	8	6	4	2	8	3	5
ZOTU452	2	3	2	2	4	4	4	2	8	2	0	0	1	2	0	1	4	3	4	2	3	2	2	2	2	1	3	1	0	2	1	0	1	0	1	1	1	3	3	2	2	1	1	2	2	2	4	1	0	2	1	1	2	2	4	3	4	5	6	4	4	2	4	3	2	8	0	1	1	1	1	2	2	3	2	2	3	1	1	4	1	0	5	0	0	2	2	1	2	0	3	1	2	3	2	3	0	1	3	0	2	0	1	2	2	3	2	3
ZOTU594	9	7	5	4	7	11	5	6	8	0	0	0	0	1	0	0	0	1	6	5	3	6	3	1	3	4	4	0	0	0	0	0	0	0	0	0	3	1	1	7	6	1	1	0	4	0	0	0	0	0	0	0	0	0	4	7	4	5	5	4	4	5	3	1	1	1	0	0	0	0	1	0	5	2	4	3	3	2	2	3	5	0	0	0	0	1	0	0	0	1	1	1	4	4	3	2	5	3	1	0	0	0	0	0	0	0	0	0
ZOTU1344	4	3	4	1	1	4	2	4	4	2	2	0	0	0	0	1	1	5	1	2	3	6	4	2	5	3	2	1	0	0	0	1	0	0	5	1	6	1	3	1	2	2	4	4	3	1	1	0	3	0	0	0	0	0	3	1	0	2	0	5	2	0	0	0	1	6	2	1	2	0	2	3	4	4	6	2	1	4	7	0	2	0	0	1	5	2	0	5	2	3	1	4	4	0	3	3	1	0	2	1	1	1	5	1	7	1	2	3
ZOTU804	3	7	3	6	3	5	4	6	7	0	2	0	0	0	0	1	0	0	4	3	1	1	2	5	7	3	3	0	0	1	0	0	0	1	0	0	4	6	8	5	9	8	3	3	3	0	0	0	1	1	0	0	1	0	1	5	5	3	2	5	0	4	4	0	0	0	1	0	0	0	0	0	5	3	2	4	4	4	2	5	1	0	0	0	0	0	0	0	0	2	0	1	2	3	2	3	7	4	4	0	0	0	2	0	0	2	0	0
ZOTU532	5	4	5	6	3	3	5	3	0	1	2	1	0	2	0	0	0	1	2	0	3	4	2	0	1	2	0	1	0	2	3	1	1	0	0	2	0	2	7	1	2	3	1	1	0	0	1	1	5	2	0	1	1	1	1	4	4	4	2	3	7	4	5	0	0	4	1	0	1	0	0	2	2	4	5	5	2	0	2	4	2	1	5	0	0	6	2	0	2	2	5	2	2	2	3	5	2	5	3	2	0	0	0	4	2	0	0	3
ZOTU367	9	1	7	6	6	22	3	2	8	2	1	0	1	0	0	0	1	0	0	2	3	5	5	0	6	3	1	0	0	0	0	0	0	0	0	0	5	2	1	1	1	1	1	3	0	0	0	0	0	0	0	1	0	0	1	0	13	0	0	5	1	2	0	4	0	0	0	4	1	2	2	1	0	1	23	4	0	2	5	3	12	0	0	1	0	0	0	4	0	0	3	0	0	6	2	0	1	1	2	2	0	0	1	0	0	1	0	0
ZOTU597	0	0	0	0	0	0	0	0	0	6	4	4	2	5	1	0	5	3	0	0	0	0	0	0	0	0	0	4	8	7	1	2	4	4	1	3	0	0	0	0	0	0	0	0	0	1	3	6	0	5	7	1	0	6	0	0	0	0	0	0	0	0	0	6	7	4	5	3	9	5	12	11	0	0	0	0	0	0	0	0	0	2	1	4	1	6	4	6	2	2	0	0	0	0	0	0	0	0	0	3	5	2	1	10	5	1	6	4
ZOTU869	1	7	2	5	3	3	5	2	0	2	1	2	0	1	1	0	2	3	4	1	2	3	1	2	2	2	4	1	0	3	0	0	2	0	0	4	3	5	3	1	2	0	3	2	1	1	3	0	0	3	3	0	0	1	2	6	3	2	6	1	3	4	6	2	4	2	2	1	1	2	2	1	3	1	3	7	4	3	3	2	1	2	1	1	1	2	0	0	0	2	3	4	2	1	6	2	2	0	4	0	0	3	2	0	0	0	0	2
ZOTU1048	1	4	1	3	1	0	1	1	4	1	0	3	0	0	0	0	0	1	4	3	1	5	2	3	0	2	2	1	1	3	4	0	0	1	1	2	5	6	2	6	9	5	5	3	6	0	0	1	0	2	1	1	0	0	1	3	2	0	2	7	1	1	3	2	0	0	2	0	2	1	0	0	3	4	3	1	5	4	4	3	2	2	1	1	0	0	0	0	0	0	1	8	3	4	3	6	5	4	8	0	1	0	5	0	0	2	1	0
ZOTU544	0	0	0	0	0	0	0	0	0	8	5	10	3	6	3	1	5	2	0	0	0	0	0	0	0	0	0	8	5	2	5	1	6	0	2	6	0	0	0	0	0	0	0	0	0	3	1	5	0	5	3	2	1	0	0	0	0	0	0	0	0	0	0	6	2	3	8	6	4	4	4	11	0	0	1	0	0	0	0	0	0	3	3	6	4	1	2	6	5	8	0	0	0	0	0	0	0	0	0	1	1	0	6	6	2	5	7	6
ZOTU391	0	0	0	0	0	0	0	0	0	0	0	0	48	21	5	86	19	7	0	0	0	0	0	0	0	0	0	0	0	1	3	4	4	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZOTU1001	1	1	2	1	1	0	1	0	1	6	5	9	1	0	0	2	0	1	2	1	1	0	2	1	1	1	1	10	4	4	0	3	1	3	1	4	0	1	0	0	2	0	1	3	1	1	6	5	1	6	3	3	1	4	0	0	0	0	0	0	1	0	1	1	4	3	5	0	5	3	3	3	2	1	1	0	1	1	2	2	0	0	4	4	1	6	4	3	6	4	0	0	0	1	1	1	1	0	0	2	3	7	0	3	4	2	3	7
ZOTU802	0	0	0	0	0	0	0	0	0	4	2	2	2	2	1	0	1	1	0	0	0	0	0	0	0	0	0	17	3	1	1	0	2	7	3	4	0	0	0	0	0	0	0	0	0	11	7	11	0	11	8	4	12	8	0	0	0	0	0	0	0	0	0	4	0	10	3	3	4	2	4	5	0	0	0	0	0	0	0	0	0	1	9	4	4	3	3	2	6	5	0	0	0	0	0	0	0	0	0	0	2	4	2	0	5	3	2	1
ZOTU1360	1	5	2	1	4	1	3	2	3	1	0	2	3	2	1	0	1	0	1	4	2	7	2	1	2	1	1	1	0	0	2	1	1	0	0	0	2	1	1	1	4	3	0	0	3	0	1	3	0	1	3	0	0	4	3	2	6	2	4	4	2	1	3	4	1	3	4	1	3	3	3	1	4	4	4	3	2	2	2	2	2	2	1	2	2	4	2	1	1	0	3	3	2	1	3	0	1	4	0	5	3	4	4	1	1	3	0	2
ZOTU764	3	2	2	3	2	1	5	6	6	0	3	2	0	1	1	0	0	0	6	2	0	2	2	1	2	5	3	3	1	0	3	2	0	0	0	1	1	3	1	3	1	1	5	4	2	2	2	2	0	1	2	0	1	2	1	3	2	4	4	3	2	6	1	1	2	2	2	2	3	1	3	1	4	6	0	1	1	5	3	1	2	1	2	1	0	3	0	0	2	0	3	3	3	3	4	1	5	1	4	1	1	1	1	3	0	1	1	1
ZOTU734	0	0	0	0	0	0	0	0	0	4	3	3	1	3	2	1	0	3	0	0	0	0	0	0	0	0	0	7	2	4	4	1	5	1	0	4	0	0	0	0	0	0	0	0	0	9	5	2	0	5	3	4	2	6	0	0	0	0	0	0	0	0	0	7	6	5	2	6	6	5	6	2	0	0	0	0	0	0	0	0	1	3	10	4	4	8	6	1	6	3	0	0	0	0	0	0	0	0	0	3	3	8	6	4	4	4	5	3
ZOTU1005	5	3	0	3	0	0	1	3	1	0	2	1	0	0	0	0	0	0	3	2	3	6	4	6	0	1	3	1	0	2	0	0	1	0	0	1	3	2	1	4	2	4	2	4	2	4	0	0	0	0	1	0	0	2	2	0	0	4	2	2	3	2	5	2	1	0	1	0	1	0	1	2	5	5	4	3	8	11	3	7	2	0	3	0	1	1	0	0	2	3	2	5	11	2	3	5	6	3	1	0	2	0	1	2	0	0	0	2
ZOTU933	0	0	2	1	3	4	1	1	2	4	1	1	2	3	2	0	0	4	0	1	2	2	0	0	0	4	0	3	1	0	0	4	5	9	15	2	3	1	1	4	2	2	0	1	2	3	4	4	3	0	4	9	11	2	0	1	0	1	0	1	1	0	0	0	1	5	2	1	1	2	1	4	1	0	1	0	0	1	2	0	1	2	2	0	0	0	4	4	0	4	1	0	0	1	2	0	0	2	0	2	1	4	1	0	1	17	1	1
ZOTU845	4	7	2	2	2	3	2	6	3	1	1	0	0	0	0	0	0	0	4	10	8	2	0	2	6	4	1	0	0	0	0	1	0	1	0	0	4	1	6	4	1	3	4	6	4	0	0	0	0	1	0	0	0	0	3	3	1	2	3	7	7	4	3	2	0	1	0	0	0	0	0	0	1	5	3	0	3	3	1	4	3	1	0	0	0	0	0	0	1	0	1	5	3	4	4	8	5	7	3	0	0	0	0	5	0	0	0	0
ZOTU454	3	3	2	2	3	3	6	2	1	4	3	0	2	2	0	0	2	2	5	1	2	2	5	2	3	2	1	1	0	2	0	1	1	0	0	3	1	0	0	1	3	1	1	0	3	0	1	2	1	3	0	1	2	3	6	4	4	5	3	2	5	2	1	3	2	1	5	2	4	1	2	3	1	2	1	4	1	1	6	3	3	0	1	0	0	1	1	2	2	2	5	5	1	2	1	1	1	2	2	0	0	2	1	1	0	2	1	2
ZOTU943	0	1	0	0	0	0	0	0	0	7	6	5	6	4	5	2	2	5	2	1	0	1	0	1	1	0	0	13	3	1	3	1	2	2	2	1	0	0	0	0	0	0	0	0	0	2	5	8	1	0	6	3	4	3	2	0	0	0	1	1	0	0	0	10	0	5	4	5	2	7	3	7	1	0	0	0	1	1	0	0	0	1	2	2	1	2	3	1	3	3	0	1	0	0	0	0	0	1	0	2	3	2	10	2	7	2	1	1
ZOTU1025	1	0	4	2	1	0	0	0	1	3	2	1	2	1	1	3	2	1	3	2	2	0	3	1	1	1	1	1	1	1	2	4	1	0	0	5	0	4	2	1	2	1	0	2	0	2	1	6	0	2	1	1	2	3	0	1	2	0	2	2	2	1	0	4	6	2	4	2	3	6	4	1	0	3	3	1	4	3	3	0	4	2	2	0	4	3	1	2	5	4	1	1	3	3	4	1	2	1	1	2	0	4	2	3	3	3	3	1
ZOTU729	2	3	0	4	5	2	2	6	0	0	0	0	0	0	0	0	0	0	9	7	4	2	8	2	3	1	1	0	0	0	0	0	0	0	0	0	1	2	5	2	2	3	0	1	2	0	0	0	0	0	0	0	0	0	3	9	6	3	9	8	5	2	3	0	0	0	0	0	0	0	0	0	4	6	6	7	5	4	5	5	6	0	0	0	0	0	0	0	0	0	6	5	1	6	7	2	2	3	1	0	0	0	0	0	0	0	0	0
ZOTU659	3	0	4	3	1	1	2	0	1	1	1	3	0	3	3	1	1	1	2	2	4	1	3	0	2	0	1	1	0	1	4	2	0	2	4	0	3	1	0	2	3	2	2	5	0	2	1	0	2	3	2	0	6	3	0	3	0	3	3	1	0	1	3	2	0	1	1	1	4	2	2	2	2	4	0	1	0	2	2	0	2	3	3	3	5	2	3	2	1	3	6	4	2	1	2	3	1	2	2	2	3	3	2	2	5	1	1	3
ZOTU442	0	0	1	1	0	0	0	0	0	4	3	5	2	7	7	0	2	7	0	1	2	0	0	1	1	0	1	8	4	3	4	1	5	0	0	2	0	0	1	0	0	0	1	0	1	3	2	3	0	2	5	3	1	1	0	0	0	0	0	1	1	0	1	6	4	6	11	10	5	2	1	9	0	0	0	0	1	0	0	0	0	6	3	0	2	3	4	4	2	3	0	1	0	0	0	0	0	0	1	4	7	4	1	2	4	1	2	0
ZOTU513	1	0	0	0	0	0	1	0	0	1	2	4	2	7	5	1	1	3	0	0	0	0	0	0	0	0	0	1	2	11	2	3	1	6	2	4	0	0	0	0	0	0	0	0	0	2	4	7	1	1	2	1	2	2	0	0	0	0	0	0	0	0	1	3	2	4	3	2	7	6	1	7	0	0	0	0	0	0	0	0	0	1	8	7	1	9	3	4	7	7	0	0	0	0	0	0	0	0	0	7	2	0	5	14	3	0	3	7
ZOTU1026	0	4	0	1	7	1	2	2	0	3	2	2	1	5	3	0	1	2	0	0	2	2	0	1	3	2	3	2	0	7	1	1	1	0	0	1	2	0	2	0	1	1	1	2	2	2	5	1	0	9	3	2	2	1	2	2	0	1	0	1	1	5	0	3	1	5	3	4	6	2	0	5	3	0	1	0	3	3	1	3	0	2	4	1	4	2	5	0	0	2	2	2	2	1	0	4	1	0	3	1	4	2	2	1	3	1	0	1
ZOTU767	0	1	1	0	0	0	0	0	0	3	0	9	1	1	1	1	0	3	0	0	1	0	0	1	0	1	0	2	1	3	2	1	0	1	0	5	0	0	0	1	0	0	0	0	0	5	0	7	2	2	1	1	0	2	0	0	0	0	0	0	0	2	0	2	2	1	5	2	1	4	4	1	0	0	1	0	0	0	0	0	0	7	7	2	6	11	2	6	3	2	0	0	2	0	0	0	0	1	0	8	4	11	8	8	7	11	2	10
ZOTU758	0	0	0	0	0	0	0	0	0	5	5	2	3	4	8	0	1	4	0	0	0	0	0	0	0	0	0	2	5	3	1	1	2	5	0	1	0	0	0	0	0	0	0	0	0	6	4	1	1	0	4	1	3	3	0	0	0	0	0	0	0	0	0	11	4	1	6	7	3	4	4	9	0	0	0	0	0	0	0	0	0	7	7	0	4	4	5	4	5	2	0	0	0	0	0	0	0	0	0	0	8	3	5	5	7	4	6	3
ZOTU17267	2	4	0	1	3	1	0	3	1	1	3	1	1	0	1	1	2	1	4	1	1	2	3	1	2	2	5	2	3	1	2	2	0	0	3	5	5	3	7	5	1	3	3	11	4	1	1	0	0	1	2	0	0	3	0	3	0	3	0	3	1	1	4	0	1	0	1	0	0	1	2	0	1	0	4	1	0	1	3	3	2	2	4	3	0	1	2	2	3	1	3	3	3	3	2	5	3	3	1	1	1	1	0	1	1	1	1	1
ZOTU990	0	4	2	6	1	1	1	1	2	1	3	5	0	4	4	0	0	1	0	1	2	1	3	1	0	0	0	1	1	2	0	3	3	3	2	1	0	0	3	0	3	1	0	0	2	0	3	2	0	11	2	0	0	4	0	3	2	1	2	1	2	3	0	8	3	8	1	6	3	3	0	7	3	0	0	1	1	2	1	1	2	2	5	1	6	8	2	1	0	3	1	5	1	0	0	0	0	0	0	0	2	2	4	1	1	0	2	0
ZOTU629	0	0	0	0	0	0	0	0	0	5	3	2	2	4	5	2	2	2	0	1	1	1	0	0	0	1	0	2	5	3	3	3	7	2	1	11	0	0	0	0	0	2	0	0	0	3	7	3	0	1	2	1	1	9	0	0	0	0	0	0	0	0	0	3	3	1	3	2	1	4	4	4	0	0	0	0	0	0	0	0	0	7	7	2	2	6	4	7	2	3	0	0	0	0	0	0	0	0	0	8	2	5	4	1	8	4	6	2
ZOTU772	0	0	0	0	0	0	0	0	0	4	6	4	2	1	3	7	6	12	0	0	0	0	0	0	0	0	0	3	2	0	7	15	10	10	18	2	0	0	0	0	0	0	0	0	0	1	1	0	26	2	7	1	5	2	0	0	0	0	0	0	0	0	0	2	1	0	2	2	2	3	5	1	0	0	0	0	0	0	0	0	0	2	1	0	2	2	2	2	3	1	0	0	0	0	0	0	0	0	0	0	2	0	0	4	1	4	1	0
ZOTU482	0	0	0	0	0	0	0	0	0	0	0	1	26	0	12	11	15	4	0	0	0	0	0	0	0	0	0	0	0	0	23	14	11	1	10	6	0	0	0	0	0	0	0	0	0	0	0	0	15	1	5	5	10	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	7	1	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	1
ZOTU687	2	1	0	3	3	9	1	1	1	5	0	0	2	4	5	3	2	4	3	1	5	4	4	3	4	7	3	2	1	0	1	15	7	0	13	1	0	2	0	1	0	0	0	0	0	2	0	1	0	1	1	5	2	1	1	0	2	1	1	1	2	2	1	0	1	3	0	0	1	5	0	0	1	2	1	2	1	0	0	2	1	2	0	0	1	1	1	1	1	1	1	1	1	2	1	1	1	2	0	2	1	0	7	1	0	3	0	1
